sentence,학습용 분류,저희 개수
"식구가 의논을 했죠. 선생에게 비하면 비교도 못할 만큼 모자라는 저희 딸이지만 허락하시면 기꺼이 드리겠어요."" 공 아저씨는 무어라고 얼른 대답이",1.0,1
"분 무인을 보시고자 합니다. 병환으로 운신하기가 어려우니 세 분이 저희 방으로 건너오셨으면 합니다."" 사내는 목소리도 아녀자 같았다. ""콜록, 콜록,",1.0,1
"합니다. 다른 종교를 가진 제가 감히 말씀드리기가 어렵습니다만, 부디 저희 교살라국에도 오시어 불쌍한 중생들을 위해 설법을 들려주셨으면 합니다."" ""수달다",1.0,1
정했다. 三월 삭일은 수길에게 있어서는 좋은 길례가 되는 날이다. 저희 나라의 도진(島津)을 쳐서 이긴 것도 삼월 초하룻날 출병을 했고,0.0,1
"허락하자 추적은 안심이 되었다. ""그런데 어머님, 제 친구의 여동생은 저희 집에 그냥 폐를 끼치는 것이 죄송스럽다고, 간난이와 같은 일을",1.0,1
도령님 그동안 기체후 만강하시나이까? 자당님께서도 편안하시고 남분이도 잘 있습니까? 저희 내외는 도령님 덕택으로 새세상을 만나서 무사하고 편안하게 살고 있습니다.,1.0,1
선생님께 선생님! 안녕하세요? 별이라도 쓸어내릴 듯 바람이 매섭습니다. 그래도 저희 내외는 막 뜰을 거닐다 들어왔답니다. 차마 그냥 누워 버릴,1.0,1
낳은 딸이었는데 우리 집안에서도 오랜만에 생긴 어린애라 딸아이는 크면서부터 저희 고모들의 귀여움을 많이 받았었다. 대학 떨어진 여자아이를 위로하는 말이라는,0.0,1
"｢올림픽｣ 선수 ｢레슬링｣인가 무엇인가 하던 梁正模인가 하는 選手, 이기라고 저희 어머니가 어디다가 절합디까. 두 손 모으고서 절하는 것이야. 우리",1.0,1
들어가 몸을 감추었다. 한참만에 기표는 방문을 열고 소리쳤다. “어떡하지라우? 저희 집엔 여자 옷이라곤 하나도 없으니 말이라우.” 긔의 말에 은애는,1.0,1
조사를 받고 있는 중입니다. 이제 모두가 원 상태로 돌아왔습니다. 저희 CIA는 인터폴과의 협력 아래 지나가 있는 곳을 찾고 있는,1.0,1
말할 따름이다. 나는 스승이 자유당 고위층의 유족으로부터 <스님! 어찌 저희 아버님이 극락을 가셨다고 말하지 않으십니까?>라는 항의를 받는 것을 목격했다.,1.0,1
아니겠오? 이것들을 헐값에 사 모아다가 부산항에 부리면 왜배가 와서 저희 나라로 실어 나르죠. 이 배가 부산에서 돌아올 때에는 화물,0.0,1
"발견된 그 이후로 아무도 그를 보드랍게 부르지 않았다. 아이들도 저희 아비벌 되는 사람한테 툭하면 똥필아요, 해라였다. 그렇다고 반드시 억울할",0.0,1
"낳지 못하신다구요?"" ""그런 건 네가 언급할 애기가 아니야."" ""죄송해요. 저희 사장님께서도 말씀하셨는데요. 윤 사장님께선 누가 됐건 사모님이 아기를 못",1.0,1
"있었어요."" ""미스문?"" 민형사와 부인이 동시에 짧게 소리쳤다. ""예, 미스문이라고 저희 사무실앞 이발소에 있는 아가씨예요."" 부인의 눈썹이 송충이처럼 꿈틀거리고 낮게",1.0,1
시작해서 약간씩 난이도를 높이면서 옷본을 내자는 것이었습니다. 그래서 지금까지 저희 나름대로는 그렇게 진행돼 왔다고 생각합니다. 다솜이 어머니(이름을 적어 주시지,1.0,1
"무얼 하겠나. 또 내가 황보석이, 김 승규를 데리고 가니까 저희들이 더구나 못 움직일 것일세.”하였다.",0.0,1
"겁들이 나서, 죄다 천연스럽게 앉아 있고 한 놈도 웃거나 저희끼리 소곤거리는 놈이 없다.",0.0,1
몸은 절대로 썩지 않을 것이라고 말했다. 그 아이는 윤호를 저희 빨간 차 안으로 끌어들인 다음 장의사 사람들이 밤을 새워,0.0,1
"'어린 남매와 사는 과부를 죽이기까지 했단 말이냐?' '그뿐이 아닙니다. 저희 동네에서는 어린 아이들도....' '아, 그만해 두어라' 군수가 손을 들어",1.0,1
쁘니 사랑하는 저희끼리의 눈에야 오죽이나 잘 생겨 보였을까.,0.0,1
"되는 거유......형님의 일이지만유......"" 의과대학을 마치고 대학병원의 인턴을 하는 막내처남이 저희 형의 일을 두고 하는 말이었다. 녀석은 시골에서 우수한 성적으로",0.0,1
"앉았다. ""그럼, 내일도 그리로 출근할까요?"" ""예, 아침 자시고 우선 저희 집으로 오세요. 제 차 타고 같이 가십시다."" 강 여사는",1.0,1
"했으면 좋으련만 어찌들이나 할라는지 알 수가 있어야지! 호호, 요새들은 저희들끼리 어쩌구 어쩌니까, 우리 늙은 것들은 굿이나 보다가 떡이나 먹을",0.0,1
"물어도 되겠소?"" ""예, 말씀만 하십시오."" ""군장의 직위가 무엇인지요?"" ""예에, 저희 둘다 호군(護軍) 직위에 있습니다."" ""호군? 호군이라면 정사품(正四品)직위가 아니오?"" ""그렇습니다.""",1.0,1
안도감을 주었다. 아무리 도치네 패거리라 해도 보는 눈이 있으면 저희 멋대로 굴기 거북하리라는 계산 때문이었다. “서!” 둘의 얘기 소리가,0.0,1
"유성기를 가져오라 했다. 재즈를 틀어놓더니 그제야 다른 두 기생은 저희 세상인 듯, 번차 김과 마주 잡고 댄스를 추는 것이다.",0.0,1
"만들어보았어요. 방법을 알려드릴게요. 아이 생일 전날, 토요일이라 일찌감치 퇴근해서 저희 집근처에 있는 불광동 재래시장에 가서 수수 한 되랑 팥",1.0,1
받아 썼다. '그리고 이것은 계약서 초안을 복사한 것입니다. 번역은 저희 과에서 하고 있읍니다. 되는 대로 올리겠읍니다.' '그래? 열심히 하게.,1.0,1
"이 냄새 괜찮으세요? 네, 싫지 않아요. 어렸을때 시골에 있는 저희 외갓집 닭장에서 맡던 냄새 같아요. 그러며 그녀는 몹시 기쁜",1.0,1
"있으나 없으나 무상 출입이니 이는 마땅히 욕받이가 될 일이오. 저희 집에선 챙길 잡화도 내어줄 곡식도 없으니 나가기나 하시오."" ""어허",1.0,1
"삼팔선이 막히고 나서도 한번 더 고향에 다녀오실 기회가 있었다죠? 저희 아버님께서도......"" 나는 얼렁뚱땅 넘겨짚었다. 혹시 다시 고향으로 가서 아버지와",1.0,1
"묵어가라 만류한 즉, 병부는 매화, 산월 두 기생의 소위니 저희를 은근히 수죄하시고 양덕의 인을 수단껏 훔쳐오라 하시면, 제 죄를",1.0,1
"눈이 귀리눈이요 입만 메기처럼 넓적한 것이 히죽대는 것서껀 똑 저희 아버지의 얼굴이었다. ""그래 뭐라구 쓰라우?"" ""첫번엔 성북동을 써야겠습죠?"" ""글쎄요.",0.0,1
"그 이야길 단순히 그렇게만 받아들이시질 않으시더군요. 백제고 신라고 각기 저희 조상의 업덕을 기리고 긍지를 키워가면 그만이지, 천 년도 더",0.0,1
"격력해 주셨다. 선생님의 말슴에 이어, 영애가 손을 들었다. '저는 저희 집 가게에서 쓰고 있는 봉투를 만들고 있어요. 그러면, 어머니께서는",1.0,1
"고맙소들.' 기념식수를 마치고 일어서자 태봉이가 화단 옆으로 가서, '이것이 저희 마을 특수작물입니다.' 총리께 고추하고 참외를 진열해 보였다. '마을이 다같이",1.0,1
"그 여자가 담장 근처로 나와 기숙을 불렀다. ""융희 엄마, 저희 집으로 오세요. 점심 식사 같이 해요."" 기숙은 아침을 늦게",1.0,1
집이 가까운 곳에서마다 사람들은 내리곤 했읍니다. 앞차에 탄 지숙이는 저희 집이 있는 곳에서 내렸을 것입니다. 오랜 만에 만난 지숙이는,0.0,1
"못 돼.""하면서 출구를 찾을 때였다. ""부인 잠깐 들렀다 가시지요. 저희 집은 냉방이 돼 있습니다."" 그 옷가게 주인은 제법 나이들고",1.0,1
"패거리였다. 그중의 한 패거리가 종태네에게 가까운 테이블에 자리잡고 있었는데, 저희 딴에는 목소리를 죽인다고 죽어도 주고받는 말이 다 들렸다. 종태네가",0.0,1
"장군님이 아니었더라면 “저희들은 벌써 죽은 목숨, 장군님을 모시고 가다가 설령 죽는다 하온들",1.0,1
"가르치면서 인간 평등을 실천하며 살았던 도인 같은 사람이었다. "" 저희 아버님은 참 보기 드문 분이셨어요. 어쩌다 선물받은 옷이 있으면",1.0,1
저희들도 이것만은 어렴풋이나마 느꼈습니다.,1.0,1
우환까지 찾아다니며 챙겼을까 싶게 그 집은 같은 서울이면서 하룻길이었어요. 저희 집은 강남의 동쪽 끝이고 그 집은 강북의 서쪽 끝이었으니까요.,1.0,1
시동(侍童)을 대하는 사제의 그것은 아니었다. ｢저는 지금으로부터 3년전까지만 해도 저희 나라 밖으로 나가 본적이 전혀 없읍니다. 부모님께 달리 들은,1.0,1
돌이켜보면 자부심과 함께 아쉬움과 후회도 남습니다. 그래서 다시 한번 저희 모두는 신발끈을 조입니다. 새해부터 <한겨레21>은 우리 국토의 등줄기인 백두대간,1.0,1
동정국 범을 황제의 아들인데 인간 새계에 장사하러 왔노라.｣ ｢그러면 저희 집에 머물렀다가 가시면 어떻겠습니까?｣ ｢그리 하시오.｣ 이렇게 해서 삼형제는,1.0,1
"""무슨 일인지 알지는 못합니다마는, 저희들 힘자라는 데까지야 주선하여 보지요.""",1.0,1
뿐입니다. 칵테일을 만드는 것이 전문입니다만 요리사 자격증도 가지고 있습니다. 저희 호텔이 증축을 위해 쉬고 있기 때문에 부수입 좀 올리려고,1.0,1
"그 후 부자가 된 뒤에, 어느 지관(地官)이 와 가지고서, 저희 아버지를 그냥 거기에 놔 둘 수는 없으니깐, 그 묘자리를",1.0,1
"잡은 게 있다더군요."" ""우리 마을의 땅꾼이라면...... 이상하군요. 그분이 결코 저희 의원으로 약제를 보내실 리가 없을 텐데요."" ""그것은 왜 그렇습니까?""",1.0,1
｢그 신들이라면 전부터 잘 압니다. 또 모르는 게 있다해도 저희 땅에서도 배울 수 있읍니다｣ 아하스 페르츠가 별로 마음내키지 않아하며,1.0,1
"듣기도 하지만, 저는 우리 아버지가 참 좋습니다. 진수 : 저희 부모님은 할머니를 정성껏 모십니다. 얼마 전, 할머니께서 다리를 다치셨습니다.",1.0,1
모양이죠? 내가 여기 있는 것은 어떻게 알았니? 얼마 전 저희 사단 군의소를 돈 전통(電通)에 소좌 이동영을 찾는 게 있었습니다.,1.0,1
"상도 아시다시피 내가 돈을 한 푼이난 먹었능기오? 현가놈, 임가놈 저희들끼리 수만 원 돈을 다 처먹고, 윤OO이 무슨 죄란 말이야?",0.0,1
수가 없을 것입니다. 소신에게는 별다른 방책이 서지 않습니다만 다행히 저희 연나라에 전광 선생이란 분이 계신 바 지혜가 깊고 용기를,1.0,1
"관해 알고있는 사람이 없었습니다. 선생님, 외가와 이웃하며 사실 때 저희 외조부모님에 관해서 아시는대로 일화라도 들려주이소."" 순욱의 태도나 말이 진지하여",1.0,1
떠나가도록 몸을 흔들며 열창했다. 나는 눈을 뜨고 내 옆에 저희 친구들과 앉아 몰아상태에 빠진 아이를 훔쳐보았다. 그는 내가 옆에,0.0,1
갖고 있었습니다. 필요한 때는 언제나 갈 수 있었지요. 그녀도 저희 집엘 그런 식으로 들어올 수가 있었구요.｣ ｢상처한 지는 얼마나,1.0,1
"자동차가 고장이라는 것을 입증할 수 있는 증인이 있나요?"" ""네. 저희 회사 정비사가 출장을 나와 수리를 했으니까요."" ""물론 당신회사의 정비사는",1.0,1
"불고죄가 되고 당연히 사형입니다. 그런데 공교롭게도 그 사건 당시 저희 부친께서는 판사로 계셨고, 삼촌께서는 법부대신으로 계셨습니다. 두 분은 은인의",1.0,1
래영이라는 아가씨를 만나러 가야 한대. 그간 신세 많이 졌습니다. 저희 결혼식에 사모님도 꼭 참석해 주십시오. 그가 대문을 나서며 말한다.,1.0,1
"""양복을 갈아입고 깜박 잊어버렸을까봐 그러는 거뵤."" 한 집안에 살면서 저희 아버지 양복 갈아입는 걸 모를 아이가 아니다. 무언가 잔소리라도",0.0,1
저도 좀 세상 돌아가는 걸 알지요. 아무 걱정 마시고 저희 집에서는 마음놓고 얘기하세요.” 봉열이 그래도 한두 달 먼저 태어난,1.0,1
알고 있읍니다. 그자들은 왜의 첩자입니다. 동학군의 기밀을 탐지하여 속속 저희 공사관이나 참모부에 제보할 것입니다. 괘념하시어 처리하십시오｣ ｢고맙소! 눈 앞의,0.0,1
또 장난을 쳤어요. 수학 가르치는 전선생 있죠? 그 선생이 저희 반엘 들어가니까 교탁에 종이 쪽지가 놓여있더라면서 절 주지 않겠어요?,1.0,1
"유성기를 가져오라 했다. 째즈를 틀어놓더니 그제야 다른 두 기생은 저희 세상인듯, 번짜 김과 마주잡고 땐쓰를 추는 것이다. ｢영월아!｣ 영월은",0.0,1
"『백성은 제 욕심이 없이 저희를 위하는 자를 사랑하고 저 희를 해하는 자를 미워하나니, 백성을",0.0,1
감초가 노인의 빈 잔을 채우며 익살스럽게 말했다. '그리고 말입니다. 저희 딴에는 우리나라에서 명산이라는 산은 거의 다 가 봤다고 자부할,1.0,1
"동안에는 정국의 안정을 바랄 수 없읍니다. 좋은 본보기가 있읍니다. 저희 대일본 제국의 維新을 他山之石으로 보시지 마셔야 합니다, 폐하” 목적이",1.0,1
가지고 조카와 함께 거리로 나간다. 1 그러지 마시고 내일 저희 집 만찬회에 꼭 오셔요. 2 그러지 말고 내일 우리,1.0,1
아니 시간이 있는 사람은 가끔...그런데 기자님께서 방금 여공이라고 하셨는데 저희 회사는 전사원제를 실시하고 있읍니다. 그러니 여공이라고 부르는 것은 삼가주십시오.',1.0,1
조선놈 아닌가? 그래도 우리는 국산품 애용한답시고 불편한 걸 참고 저희 비행기 타줬는데. 그러다가 이내 대한항공 성토회로 변했다. 건방진 새끼들이야.,0.0,1
답안지를 훔쳐갔을까?｣ 엘리베이터의 문이 열려 윤호는 말하지 않았다. 은희는 저희 차를 향해 걸어갈 때 윤호는 말했다. ｢우주인은…｣ 은희가 섰다.,0.0,1
제가 성남 사람이란 걸 떳떳이 내세울 수 있어요. 지금까지 저희 집안은 오랫동안 여기저기 떠돌아다니면서 고향도 없이 살아왔어요. 그랬는데 인젠,1.0,1
지금도 아마 택시 운전하고 있을 거예요. 그동안 그 운전사분하고 저희 집하고는 쭉 관계를 유지해 왔어요. 우리는 그분한테 큰 신세를,1.0,1
"이 일은 절대로 비밀을 지켜주셔야 합니다. 모리희도씨를 생각해서도 그렇고 저희 회장님을 생각하면 더더욱 그렇지 않습니까?"" ""여부가 있는가."" 최이사는 긴장한",1.0,1
